TradeID,Portfolio,Trader,Symbol,Quantity,Price,Side,TradeDate,SettlementDate,Exchange,Currency,AssetClass,Sector,Broker,Counterparty,Commission
4326,Retirement,Lauren,BAC,500,430.28,BUY,2026-07-05,2026-07-07,NYSE,USD,Equity,Financial,Citi,"Bailey, Alexander and Powers",107.57
4327,Income,Megan,NVDA,1000,121.42,SELL,2026-07-18,2026-07-20,NASDAQ,USD,Equity,Technology,JPMorgan,"Combs, Benson and Jensen",60.71
4328,Retirement,Isaac,XOM,500,26.59,BUY,2026-07-23,2026-07-25,NYSE,USD,Equity,Energy,Bank of America,"Gonzalez, Gallegos and Dunn",6.65
4329,Balanced,Sarah,NVDA,100,128.44,SELL,2026-07-28,2026-07-30,NASDAQ,USD,Equity,Technology,Citi,Bryant Inc,6.42
4330,Growth,Pamela,PFE,1000,146.44,BUY,2026-07-26,2026-07-28,NYSE,USD,Equity,Healthcare,Citi,Clark-Hill,73.22
4331,Growth,Barry,MSFT,1000,202.29,BUY,2026-07-15,2026-07-17,NASDAQ,USD,Equity,Technology,UBS,Hicks and Sons,101.14
4332,ETF,Wendy,JNJ,100,47.89,BUY,2026-07-28,2026-07-30,NYSE,USD,Equity,Healthcare,Goldman Sachs,Wells-Mills,2.39
4333,ETF,Michael,AAPL,200,36.48,SELL,2026-07-24,2026-07-26,NASDAQ,USD,Equity,Technology,JPMorgan,Davis Ltd,3.65
4334,Retirement,Erin,NVDA,100,181.05,BUY,2026-07-15,2026-07-17,NASDAQ,USD,Equity,Technology,Morgan Stanley,"Cruz, Delacruz and Rich",9.05
4335,Income,Jacqueline,WFC,100,117.45,BUY,2026-07-09,2026-07-11,NYSE,USD,Equity,Financial,Citi,"Kennedy, Lara and Barton",5.87
4336,Balanced,Kevin,BAC,500,469.52,SELL,2026-07-08,2026-07-10,NYSE,USD,Equity,Financial,JPMorgan,Diaz-Nash,117.38
4337,Income,Kimberly,AAPL,100,146.76,SELL,2026-07-26,2026-07-28,NASDAQ,USD,Equity,Technology,Goldman Sachs,Palmer-Baker,7.34
4338,Growth,John,MSFT,500,131.17,BUY,2026-07-28,2026-07-30,NASDAQ,USD,Equity,Technology,Citi,"Hart, Payne and Brown",32.79
4339,Growth,Manuel,GOOGL,200,449.98,BUY,2026-07-30,2026-08-01,NASDAQ,USD,Equity,Technology,Citi,"Bailey, Jackson and Lucas",45.0
4340,Retirement,Richard,AAPL,100,252.08,SELL,2026-07-10,2026-07-12,NASDAQ,USD,Equity,Technology,Morgan Stanley,Mason-Pearson,12.6
4341,ETF,Brendan,CVX,200,296.0,BUY,2026-07-30,2026-08-01,NYSE,USD,Equity,Energy,Goldman Sachs,Hart and Sons,29.6
4342,ETF,Sheri,NVDA,500,239.78,SELL,2026-07-24,2026-07-26,NASDAQ,USD,Equity,Technology,Citi,Castillo Ltd,59.95
4343,Balanced,Paula,NVDA,1000,355.19,BUY,2026-07-02,2026-07-04,NASDAQ,USD,Equity,Technology,Bank of America,Novak and Sons,177.59
4344,Growth,Monica,NVDA,1000,273.73,BUY,2026-07-19,2026-07-21,NASDAQ,USD,Equity,Technology,UBS,Lee-Henry,136.87
4345,Retirement,Janice,AMZN,1000,461.56,SELL,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Consumer,Morgan Stanley,"Wright, Donovan and Hughes",230.78
4346,Retirement,Lauren,AAPL,1000,395.36,BUY,2026-07-05,2026-07-07,NASDAQ,USD,Equity,Technology,Bank of America,"Peters, Navarro and Gross",197.68
4347,Retirement,Jennifer,TSLA,500,151.53,SELL,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Auto,Goldman Sachs,Hendricks-Gutierrez,37.88
4348,ETF,Rachel,NVDA,1000,223.96,SELL,2026-07-06,2026-07-08,NASDAQ,USD,Equity,Technology,Morgan Stanley,Long and Sons,111.98
4349,Income,Ashley,TSLA,100,123.71,BUY,2026-07-12,2026-07-14,NASDAQ,USD,Equity,Auto,Goldman Sachs,Robinson PLC,6.19
4350,Balanced,Alexandra,JPM,1000,64.79,BUY,2026-07-26,2026-07-28,NYSE,USD,Equity,Financial,UBS,Haynes Group,32.4
4351,ETF,Sara,GS,100,426.43,SELL,2026-07-28,2026-07-30,NYSE,USD,Equity,Financial,Citi,"Gray, Grant and Baker",21.32
4352,Growth,Natalie,AAPL,500,221.6,SELL,2026-07-04,2026-07-06,NASDAQ,USD,Equity,Technology,Citi,"Townsend, Harris and Mann",55.4
4353,ETF,Charles,NVDA,1000,79.84,SELL,2026-07-13,2026-07-15,NASDAQ,USD,Equity,Technology,Morgan Stanley,Perez-Fletcher,39.92
4354,Retirement,David,WFC,500,69.75,SELL,2026-07-02,2026-07-04,NYSE,USD,Equity,Financial,Goldman Sachs,Lyons Group,17.44
4355,Growth,Cheryl,TSLA,200,407.08,BUY,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Auto,Citi,"Thomas, George and Nichols",40.71
4356,Retirement,Erica,XOM,100,428.08,SELL,2026-07-16,2026-07-18,NYSE,USD,Equity,Energy,JPMorgan,Thomas Ltd,21.4
4357,ETF,Karen,XOM,500,296.39,SELL,2026-07-08,2026-07-10,NYSE,USD,Equity,Energy,Citi,"Spencer, Gomez and Little",74.1
4358,Income,Daniel,WFC,200,70.26,SELL,2026-07-02,2026-07-04,NYSE,USD,Equity,Financial,UBS,"Reid, Hart and Rodriguez",7.03
4359,Retirement,Angela,XOM,1000,65.79,BUY,2026-07-23,2026-07-25,NYSE,USD,Equity,Energy,Morgan Stanley,Lee Inc,32.9
4360,Income,Erica,CVX,100,333.45,SELL,2026-07-28,2026-07-30,NYSE,USD,Equity,Energy,JPMorgan,Ramirez and Sons,16.67
4361,ETF,Elizabeth,TSLA,100,43.58,SELL,2026-07-18,2026-07-20,NASDAQ,USD,Equity,Auto,Goldman Sachs,"Graham, Phillips and Brewer",2.18
4362,Retirement,Jennifer,AAPL,200,110.23,BUY,2026-07-18,2026-07-20,NASDAQ,USD,Equity,Technology,Citi,Collins-Swanson,11.02
4363,Retirement,Jason,TSLA,500,464.01,SELL,2026-07-29,2026-07-31,NASDAQ,USD,Equity,Auto,Citi,Paul-Owens,116.0
4364,Income,Kelly,NVDA,200,188.87,SELL,2026-07-07,2026-07-09,NASDAQ,USD,Equity,Technology,UBS,"Bryant, Glass and Dean",18.89
4365,Growth,Stephanie,TSLA,1000,80.33,BUY,2026-07-24,2026-07-26,NASDAQ,USD,Equity,Auto,UBS,"Jackson, Maldonado and Clark",40.16
4366,Income,Seth,GS,500,79.73,BUY,2026-07-12,2026-07-14,NYSE,USD,Equity,Financial,UBS,Taylor-Allen,19.93
4367,ETF,Diane,JPM,500,204.1,SELL,2026-07-12,2026-07-14,NYSE,USD,Equity,Financial,UBS,Gillespie-Walls,51.02
4368,Balanced,Hayley,PFE,200,96.88,SELL,2026-07-11,2026-07-13,NYSE,USD,Equity,Healthcare,Bank of America,Foster-Bell,9.69
4369,ETF,Kenneth,JPM,100,96.72,SELL,2026-07-02,2026-07-04,NYSE,USD,Equity,Financial,UBS,Charles-Warren,4.84
4370,ETF,Eric,WFC,1000,282.67,BUY,2026-07-12,2026-07-14,NYSE,USD,Equity,Financial,JPMorgan,Lowe-Hayes,141.34
4371,Income,Amanda,XOM,100,44.12,SELL,2026-07-23,2026-07-25,NYSE,USD,Equity,Energy,JPMorgan,Lane Ltd,2.21
4372,ETF,Andrew,JPM,200,288.74,SELL,2026-07-24,2026-07-26,NYSE,USD,Equity,Financial,Citi,Moore-Farmer,28.87
4373,Growth,Erika,JPM,1000,28.92,BUY,2026-07-04,2026-07-06,NYSE,USD,Equity,Financial,Citi,Smith Inc,14.46
4374,Balanced,Jacob,CVX,100,317.39,SELL,2026-07-20,2026-07-22,NYSE,USD,Equity,Energy,JPMorgan,Harris-Campbell,15.87
4375,Income,Mark,META,1000,344.24,BUY,2026-07-14,2026-07-16,NASDAQ,USD,Equity,Technology,UBS,"Walker, Cannon and Oliver",172.12
4376,Balanced,Melissa,GS,1000,444.12,SELL,2026-07-25,2026-07-27,NYSE,USD,Equity,Financial,Citi,Jones-Griffin,222.06
4377,Growth,Susan,WFC,500,435.39,BUY,2026-07-19,2026-07-21,NYSE,USD,Equity,Financial,Citi,Williams-Williams,108.85
4378,Retirement,Chad,AMZN,100,489.4,BUY,2026-07-29,2026-07-31,NASDAQ,USD,Equity,Consumer,Citi,Miller Inc,24.47
4379,Growth,Philip,NVDA,1000,398.65,SELL,2026-07-05,2026-07-07,NASDAQ,USD,Equity,Technology,Goldman Sachs,"Rubio, Anderson and Flores",199.33
4380,ETF,Yesenia,JNJ,1000,121.32,SELL,2026-07-26,2026-07-28,NYSE,USD,Equity,Healthcare,UBS,Elliott-Campbell,60.66
4381,Growth,Matthew,GS,200,201.26,SELL,2026-07-27,2026-07-29,NYSE,USD,Equity,Financial,Goldman Sachs,Whitehead-Taylor,20.13
4382,Growth,Barry,XOM,1000,86.16,SELL,2026-07-26,2026-07-28,NYSE,USD,Equity,Energy,UBS,Deleon Inc,43.08
4383,Growth,Brittany,WFC,100,357.8,BUY,2026-07-03,2026-07-05,NYSE,USD,Equity,Financial,Goldman Sachs,Alvarado Ltd,17.89
4384,Retirement,Laura,TSLA,200,264.32,SELL,2026-07-22,2026-07-24,NASDAQ,USD,Equity,Auto,Morgan Stanley,"Quinn, Olson and Garrett",26.43
4385,Income,Timothy,TSLA,500,491.42,SELL,2026-07-15,2026-07-17,NASDAQ,USD,Equity,Auto,JPMorgan,Hernandez PLC,122.86
4386,ETF,Noah,META,100,177.48,BUY,2026-07-25,2026-07-27,NASDAQ,USD,Equity,Technology,Bank of America,"Bradshaw, Thomas and Weaver",8.87
4387,Retirement,Andrea,NVDA,1000,439.92,BUY,2026-07-22,2026-07-24,NASDAQ,USD,Equity,Technology,Morgan Stanley,Miller-Long,219.96
4388,Income,Adam,GOOGL,200,185.16,SELL,2026-07-27,2026-07-29,NASDAQ,USD,Equity,Technology,UBS,Berg Ltd,18.52
4389,Balanced,Lori,BAC,1000,392.19,SELL,2026-07-13,2026-07-15,NYSE,USD,Equity,Financial,UBS,Moore-Ward,196.09
4390,ETF,Joseph,XOM,1000,51.54,BUY,2026-07-22,2026-07-24,NYSE,USD,Equity,Energy,Goldman Sachs,"Barnes, Nelson and Mcdonald",25.77
4391,Balanced,Christopher,BAC,200,229.27,BUY,2026-07-02,2026-07-04,NYSE,USD,Equity,Financial,Morgan Stanley,"Rodriguez, Mitchell and Roy",22.93
4392,Income,Beth,AAPL,1000,284.6,BUY,2026-07-09,2026-07-11,NASDAQ,USD,Equity,Technology,Citi,Nichols and Sons,142.3
4393,Growth,Lori,CVX,1000,441.15,SELL,2026-07-28,2026-07-30,NYSE,USD,Equity,Energy,Citi,Andrews LLC,220.58
4394,Growth,Tyler,GS,200,497.93,BUY,2026-07-13,2026-07-15,NYSE,USD,Equity,Financial,Citi,Le Inc,49.79
4395,Income,Justin,AAPL,1000,50.47,SELL,2026-07-12,2026-07-14,NASDAQ,USD,Equity,Technology,Goldman Sachs,"Sanchez, Cunningham and Holmes",25.23
4396,Retirement,Laura,MSFT,500,413.22,SELL,2026-07-16,2026-07-18,NASDAQ,USD,Equity,Technology,UBS,"Montgomery, Robles and Jones",103.31
4397,ETF,Jerome,XOM,500,213.67,BUY,2026-07-15,2026-07-17,NYSE,USD,Equity,Energy,JPMorgan,Jones-Perez,53.42
4398,Balanced,Ricardo,MSFT,500,263.06,BUY,2026-07-30,2026-08-01,NASDAQ,USD,Equity,Technology,Goldman Sachs,Myers Ltd,65.77
4399,Retirement,Jason,NVDA,100,77.83,SELL,2026-07-03,2026-07-05,NASDAQ,USD,Equity,Technology,Morgan Stanley,Hughes Group,3.89
4400,Retirement,Ashley,PFE,1000,173.28,BUY,2026-07-08,2026-07-10,NYSE,USD,Equity,Healthcare,Bank of America,White-Williams,86.64
4401,ETF,James,XOM,1000,448.7,SELL,2026-07-09,2026-07-11,NYSE,USD,Equity,Energy,Goldman Sachs,Garrison-Foster,224.35
4402,Income,Emma,TSLA,200,444.61,BUY,2026-07-30,2026-08-01,NASDAQ,USD,Equity,Auto,Goldman Sachs,"Smith, Mccoy and Patton",44.46
4403,Income,Tamara,NVDA,100,215.51,BUY,2026-07-04,2026-07-06,NASDAQ,USD,Equity,Technology,UBS,Warren-Henry,10.78
4404,Growth,Vickie,META,200,179.53,SELL,2026-07-05,2026-07-07,NASDAQ,USD,Equity,Technology,JPMorgan,Parker LLC,17.95
4405,ETF,Paul,JNJ,1000,209.58,SELL,2026-07-22,2026-07-24,NYSE,USD,Equity,Healthcare,JPMorgan,"Miller, Robinson and Mason",104.79
4406,ETF,Judy,CVX,500,52.83,BUY,2026-07-22,2026-07-24,NYSE,USD,Equity,Energy,Goldman Sachs,Young PLC,13.21
4407,ETF,Brittany,NVDA,200,53.97,BUY,2026-07-03,2026-07-05,NASDAQ,USD,Equity,Technology,Morgan Stanley,Kennedy Ltd,5.4
4408,Growth,Felicia,CVX,500,295.0,BUY,2026-07-21,2026-07-23,NYSE,USD,Equity,Energy,JPMorgan,Trujillo Inc,73.75
4409,ETF,Anthony,BAC,500,271.21,SELL,2026-07-30,2026-08-01,NYSE,USD,Equity,Financial,Morgan Stanley,Tucker and Sons,67.8
4410,Balanced,Kathleen,WFC,100,76.04,BUY,2026-07-19,2026-07-21,NYSE,USD,Equity,Financial,Bank of America,Lewis-Morrison,3.8
4411,ETF,Kevin,META,1000,370.08,SELL,2026-07-26,2026-07-28,NASDAQ,USD,Equity,Technology,Bank of America,Chambers Ltd,185.04
4412,ETF,James,AAPL,100,235.25,SELL,2026-07-02,2026-07-04,NASDAQ,USD,Equity,Technology,Morgan Stanley,Simmons and Sons,11.76
4413,ETF,Nicholas,TSLA,1000,471.97,BUY,2026-07-23,2026-07-25,NASDAQ,USD,Equity,Auto,Morgan Stanley,Peters Ltd,235.99
4414,Growth,Amy,JPM,100,207.03,SELL,2026-07-05,2026-07-07,NYSE,USD,Equity,Financial,Citi,Johnson Ltd,10.35
4415,Income,Ryan,BAC,500,365.12,BUY,2026-07-02,2026-07-04,NYSE,USD,Equity,Financial,UBS,"Schneider, Garza and Parker",91.28
4416,Growth,Valerie,WFC,200,199.1,BUY,2026-07-11,2026-07-13,NYSE,USD,Equity,Financial,JPMorgan,Moore Inc,19.91
4417,Retirement,Emily,BAC,500,198.32,BUY,2026-07-31,2026-08-02,NYSE,USD,Equity,Financial,Citi,Murphy LLC,49.58
4418,Balanced,Chelsey,MSFT,500,327.43,SELL,2026-07-04,2026-07-06,NASDAQ,USD,Equity,Technology,JPMorgan,Martin LLC,81.86
4419,Balanced,Christopher,AAPL,100,252.45,SELL,2026-07-24,2026-07-26,NASDAQ,USD,Equity,Technology,Bank of America,Stevens-Butler,12.62
4420,Retirement,Karen,GOOGL,500,301.34,SELL,2026-07-13,2026-07-15,NASDAQ,USD,Equity,Technology,Goldman Sachs,Clark-Wang,75.34
4421,Balanced,Frank,JNJ,200,390.29,SELL,2026-07-23,2026-07-25,NYSE,USD,Equity,Healthcare,Bank of America,Cordova and Sons,39.03
4422,ETF,Scott,MSFT,1000,97.88,SELL,2026-07-05,2026-07-07,NASDAQ,USD,Equity,Technology,Bank of America,"Graves, Edwards and Wallace",48.94
4423,Income,Brittany,GOOGL,1000,47.76,BUY,2026-07-22,2026-07-24,NASDAQ,USD,Equity,Technology,Morgan Stanley,Barker-Mills,23.88
4424,ETF,Paul,XOM,100,374.32,BUY,2026-07-10,2026-07-12,NYSE,USD,Equity,Energy,JPMorgan,"Landry, Russell and Savage",18.72
4425,ETF,Diane,AMZN,100,324.13,BUY,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Consumer,UBS,Frank-Anderson,16.21
4426,Balanced,Jessica,NVDA,100,366.42,SELL,2026-07-25,2026-07-27,NASDAQ,USD,Equity,Technology,UBS,"Ortiz, Simpson and Jones",18.32
4427,Growth,Carly,JNJ,500,58.63,BUY,2026-07-22,2026-07-24,NYSE,USD,Equity,Healthcare,Citi,Hunt PLC,14.66
4428,Growth,George,TSLA,100,318.54,BUY,2026-07-13,2026-07-15,NASDAQ,USD,Equity,Auto,JPMorgan,Goodman Group,15.93
4429,Growth,Alejandra,GOOGL,1000,426.43,SELL,2026-07-27,2026-07-29,NASDAQ,USD,Equity,Technology,UBS,Thompson LLC,213.22
4430,Retirement,Laura,NVDA,1000,287.73,BUY,2026-07-20,2026-07-22,NASDAQ,USD,Equity,Technology,Morgan Stanley,"Scott, Porter and Baker",143.87
4431,Income,Ryan,WFC,200,178.65,SELL,2026-07-03,2026-07-05,NYSE,USD,Equity,Financial,Bank of America,Reyes-Gordon,17.87
4432,Retirement,Nicole,GOOGL,100,271.35,SELL,2026-07-05,2026-07-07,NASDAQ,USD,Equity,Technology,Morgan Stanley,Odonnell-Mccoy,13.57
4433,ETF,Linda,XOM,200,183.36,SELL,2026-07-03,2026-07-05,NYSE,USD,Equity,Energy,JPMorgan,Green-Pratt,18.34
4434,Retirement,Vincent,GOOGL,500,460.15,SELL,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Technology,Goldman Sachs,"Rollins, Watson and Adams",115.04
4435,Growth,John,NVDA,200,443.22,BUY,2026-07-17,2026-07-19,NASDAQ,USD,Equity,Technology,Morgan Stanley,Parrish-Meyers,44.32
4436,Retirement,Kevin,GS,100,364.33,BUY,2026-07-25,2026-07-27,NYSE,USD,Equity,Financial,Citi,"Hubbard, Gardner and Jones",18.22
4437,Income,Lisa,META,200,197.76,SELL,2026-07-26,2026-07-28,NASDAQ,USD,Equity,Technology,Morgan Stanley,Mills-Liu,19.78
4438,Balanced,Joy,CVX,200,262.9,BUY,2026-07-23,2026-07-25,NYSE,USD,Equity,Energy,Morgan Stanley,Moran Inc,26.29
4439,Growth,Mike,CVX,500,63.97,SELL,2026-07-30,2026-08-01,NYSE,USD,Equity,Energy,Goldman Sachs,"Cameron, Sampson and Rogers",15.99
4440,Retirement,Mary,WFC,200,242.55,SELL,2026-07-29,2026-07-31,NYSE,USD,Equity,Financial,Morgan Stanley,Mahoney-Brown,24.25
4441,Retirement,Timothy,PFE,1000,184.72,SELL,2026-07-24,2026-07-26,NYSE,USD,Equity,Healthcare,Morgan Stanley,Lang-Fields,92.36
4442,Income,Lynn,TSLA,200,468.74,BUY,2026-07-30,2026-08-01,NASDAQ,USD,Equity,Auto,UBS,Clarke LLC,46.87
4443,Retirement,Joseph,MSFT,100,269.58,SELL,2026-07-31,2026-08-02,NASDAQ,USD,Equity,Technology,UBS,Jones-Moore,13.48
4444,Growth,Stephen,JPM,1000,269.99,SELL,2026-07-28,2026-07-30,NYSE,USD,Equity,Financial,Goldman Sachs,"Shelton, Walker and Campbell",135.0
4445,Retirement,Sheena,CVX,100,397.78,SELL,2026-07-23,2026-07-25,NYSE,USD,Equity,Energy,Citi,"Ramos, Chang and Lucas",19.89
4446,Growth,Jonathan,MSFT,1000,471.46,SELL,2026-07-10,2026-07-12,NASDAQ,USD,Equity,Technology,Citi,Hall-Fry,235.73
4447,Growth,Joseph,TSLA,500,284.66,BUY,2026-07-19,2026-07-21,NASDAQ,USD,Equity,Auto,Goldman Sachs,"Marsh, Howell and Garcia",71.17
4448,ETF,Kristina,META,200,100.23,SELL,2026-07-07,2026-07-09,NASDAQ,USD,Equity,Technology,Citi,"Harmon, Cook and Gutierrez",10.02
4449,Balanced,Phillip,CVX,200,339.42,BUY,2026-07-20,2026-07-22,NYSE,USD,Equity,Energy,Bank of America,Alexander and Sons,33.94
4450,Retirement,Courtney,PFE,500,46.37,SELL,2026-07-05,2026-07-07,NYSE,USD,Equity,Healthcare,Goldman Sachs,"Jordan, Rowe and Mcclure",11.59
4451,ETF,Doris,GS,100,161.5,BUY,2026-07-19,2026-07-21,NYSE,USD,Equity,Financial,UBS,Reyes-Porter,8.07
4452,Income,James,WFC,200,94.28,BUY,2026-07-10,2026-07-12,NYSE,USD,Equity,Financial,Citi,Gray-Webb,9.43
4453,Growth,Sharon,WFC,500,31.82,SELL,2026-07-28,2026-07-30,NYSE,USD,Equity,Financial,UBS,"Herman, Johnson and Stokes",7.96
4454,Growth,Hunter,WFC,200,211.37,BUY,2026-07-29,2026-07-31,NYSE,USD,Equity,Financial,Goldman Sachs,Gomez and Sons,21.14
4455,Balanced,Robin,GOOGL,500,99.36,SELL,2026-07-24,2026-07-26,NASDAQ,USD,Equity,Technology,Bank of America,Torres and Sons,24.84
4456,Income,Ryan,NVDA,100,146.7,SELL,2026-07-15,2026-07-17,NASDAQ,USD,Equity,Technology,Goldman Sachs,"Harper, Buckley and French",7.33
4457,Income,Kelli,TSLA,200,266.43,SELL,2026-07-09,2026-07-11,NASDAQ,USD,Equity,Auto,Morgan Stanley,Edwards and Sons,26.64
4458,Retirement,Parker,WFC,500,58.09,BUY,2026-07-29,2026-07-31,NYSE,USD,Equity,Financial,JPMorgan,"Grant, White and Martin",14.52
4459,ETF,Lori,PFE,500,121.65,SELL,2026-07-06,2026-07-08,NYSE,USD,Equity,Healthcare,UBS,Gray-Juarez,30.41
4460,ETF,William,JPM,500,352.39,SELL,2026-07-27,2026-07-29,NYSE,USD,Equity,Financial,Morgan Stanley,Jordan Group,88.1
4461,Retirement,Christina,GS,200,209.96,SELL,2026-07-05,2026-07-07,NYSE,USD,Equity,Financial,Goldman Sachs,Spencer-Davis,21.0
4462,Growth,Michael,META,200,142.21,BUY,2026-07-21,2026-07-23,NASDAQ,USD,Equity,Technology,JPMorgan,Jones Group,14.22
4463,Balanced,Margaret,GOOGL,500,488.89,SELL,2026-07-15,2026-07-17,NASDAQ,USD,Equity,Technology,Goldman Sachs,Gonzalez-Bond,122.22
4464,ETF,Julie,WFC,200,464.78,BUY,2026-07-27,2026-07-29,NYSE,USD,Equity,Financial,UBS,Martinez Inc,46.48
4465,Balanced,Philip,NVDA,100,397.58,BUY,2026-07-08,2026-07-10,NASDAQ,USD,Equity,Technology,Bank of America,Carter and Sons,19.88
4466,Growth,Francisco,PFE,1000,349.35,SELL,2026-07-07,2026-07-09,NYSE,USD,Equity,Healthcare,Goldman Sachs,Garcia Ltd,174.68
4467,Balanced,Selena,AAPL,500,466.26,SELL,2026-07-27,2026-07-29,NASDAQ,USD,Equity,Technology,JPMorgan,"Robertson, Tran and Curry",116.56
4468,Balanced,Jessica,XOM,100,224.19,SELL,2026-07-17,2026-07-19,NYSE,USD,Equity,Energy,JPMorgan,Rogers Inc,11.21
4469,Retirement,Joseph,GS,200,452.77,BUY,2026-07-12,2026-07-14,NYSE,USD,Equity,Financial,Morgan Stanley,Mcbride Inc,45.28
4470,Growth,Katherine,JPM,100,187.21,SELL,2026-07-29,2026-07-31,NYSE,USD,Equity,Financial,Goldman Sachs,"Walker, Calderon and Lane",9.36
4471,Income,Jared,AAPL,200,425.97,SELL,2026-07-28,2026-07-30,NASDAQ,USD,Equity,Technology,Morgan Stanley,Banks PLC,42.6
4472,Income,Theresa,AMZN,1000,172.06,SELL,2026-07-05,2026-07-07,NASDAQ,USD,Equity,Consumer,JPMorgan,Stephens-Jackson,86.03
4473,ETF,Valerie,MSFT,1000,285.58,SELL,2026-07-30,2026-08-01,NASDAQ,USD,Equity,Technology,Morgan Stanley,Campbell PLC,142.79
4474,Retirement,Jason,GS,500,203.94,SELL,2026-07-16,2026-07-18,NYSE,USD,Equity,Financial,Goldman Sachs,"Morgan, Carney and Moore",50.98
4475,Balanced,Lisa,CVX,200,265.33,SELL,2026-07-07,2026-07-09,NYSE,USD,Equity,Energy,Morgan Stanley,Ray and Sons,26.53
4476,Income,Teresa,PFE,100,393.7,SELL,2026-07-18,2026-07-20,NYSE,USD,Equity,Healthcare,Morgan Stanley,Lewis-Hatfield,19.68
4477,Balanced,Nathan,JPM,500,166.3,BUY,2026-07-05,2026-07-07,NYSE,USD,Equity,Financial,Goldman Sachs,Torres Ltd,41.58
4478,Retirement,Cassandra,GS,100,439.34,BUY,2026-07-04,2026-07-06,NYSE,USD,Equity,Financial,JPMorgan,"Moore, Beard and Solis",21.97
4479,Retirement,Joshua,JPM,1000,308.3,SELL,2026-07-14,2026-07-16,NYSE,USD,Equity,Financial,Morgan Stanley,Lee Group,154.15
4480,ETF,Victoria,META,100,208.59,BUY,2026-07-05,2026-07-07,NASDAQ,USD,Equity,Technology,JPMorgan,Cardenas Inc,10.43
4481,Retirement,Deanna,AMZN,100,230.25,BUY,2026-07-18,2026-07-20,NASDAQ,USD,Equity,Consumer,Bank of America,Allen-Baker,11.51
4482,Income,Jennifer,CVX,200,67.36,SELL,2026-07-15,2026-07-17,NYSE,USD,Equity,Energy,Morgan Stanley,"Best, Garcia and Peters",6.74
4483,Retirement,Andrew,MSFT,1000,410.84,BUY,2026-07-16,2026-07-18,NASDAQ,USD,Equity,Technology,JPMorgan,Perkins-Collins,205.42
4484,ETF,Kimberly,NVDA,200,60.92,SELL,2026-07-06,2026-07-08,NASDAQ,USD,Equity,Technology,Bank of America,Church-Moore,6.09
4485,Retirement,Melissa,AMZN,100,222.91,BUY,2026-07-09,2026-07-11,NASDAQ,USD,Equity,Consumer,UBS,King-Roman,11.15
4486,Income,Rachel,GS,1000,459.27,BUY,2026-07-17,2026-07-19,NYSE,USD,Equity,Financial,Bank of America,"Andrews, Hart and Roberts",229.63
4487,Balanced,Vanessa,GOOGL,100,96.25,SELL,2026-07-19,2026-07-21,NASDAQ,USD,Equity,Technology,Morgan Stanley,"Patrick, Tucker and Robertson",4.81
4488,Balanced,Seth,AAPL,100,101.26,SELL,2026-07-16,2026-07-18,NASDAQ,USD,Equity,Technology,Citi,Wu-Jones,5.06
4489,Income,Laurie,WFC,500,362.82,BUY,2026-07-16,2026-07-18,NYSE,USD,Equity,Financial,UBS,Cox-Price,90.7
4490,Growth,Austin,GS,200,232.69,SELL,2026-07-10,2026-07-12,NYSE,USD,Equity,Financial,UBS,"Marsh, Parker and Velazquez",23.27
4491,ETF,Angelica,WFC,100,160.86,SELL,2026-07-27,2026-07-29,NYSE,USD,Equity,Financial,UBS,"Church, Tucker and Williams",8.04
4492,ETF,Mathew,META,100,297.28,SELL,2026-07-29,2026-07-31,NASDAQ,USD,Equity,Technology,Bank of America,"Watson, Williams and Miller",14.86
4493,Growth,Benjamin,MSFT,100,61.04,BUY,2026-07-13,2026-07-15,NASDAQ,USD,Equity,Technology,UBS,Hudson Group,3.05
4494,Balanced,James,XOM,500,330.96,SELL,2026-07-13,2026-07-15,NYSE,USD,Equity,Energy,Bank of America,Murphy Group,82.74
4495,Retirement,Melissa,BAC,1000,451.29,SELL,2026-07-15,2026-07-17,NYSE,USD,Equity,Financial,Morgan Stanley,"Huang, Valdez and Keller",225.65
4496,Balanced,Kyle,JNJ,500,41.72,BUY,2026-07-04,2026-07-06,NYSE,USD,Equity,Healthcare,UBS,Torres-Dixon,10.43
4497,ETF,Victoria,WFC,200,218.49,SELL,2026-07-26,2026-07-28,NYSE,USD,Equity,Financial,JPMorgan,Howe LLC,21.85
4498,Retirement,Carly,PFE,1000,432.13,BUY,2026-07-05,2026-07-07,NYSE,USD,Equity,Healthcare,JPMorgan,"Jacobson, Mcmahon and Rodriguez",216.06
4499,Income,Kim,XOM,1000,294.42,BUY,2026-07-23,2026-07-25,NYSE,USD,Equity,Energy,Goldman Sachs,Jones-Trevino,147.21
4500,Balanced,Tyler,PFE,1000,433.64,BUY,2026-07-18,2026-07-20,NYSE,USD,Equity,Healthcare,Goldman Sachs,"Fernandez, Schmidt and Dominguez",216.82
4501,Income,Marissa,BAC,500,420.11,BUY,2026-07-02,2026-07-04,NYSE,USD,Equity,Financial,Citi,Mcknight-Wright,105.03
4502,Balanced,Ashley,AMZN,100,64.69,BUY,2026-07-07,2026-07-09,NASDAQ,USD,Equity,Consumer,Bank of America,Wade-Mercer,3.23
